Lagging_Current_Reactive.Power_kVarh,Leading_Current_Reactive_Power_kVarh,Lagging_Current_Power_Factor,Leading_Current_Power_Factor,NSM,hour,day_of_week,month,is_peak_hour,is_weekend,Load_Type_encoded,usage_lag1,usage_lag4,usage_rolling_mean,usage_rolling_std
14.36,0.0,94.22,100.0,51300,14,5,9,1,1,2,36.65,29.63,39.49249999999996,1.9396627713905097
14.0,0.0,94.48,100.0,52200,14,5,9,1,1,2,40.39,40.97,39.34749999999996,1.8097214334582987
8.32,0.0,96.96,100.0,53100,14,5,9,1,1,2,40.39,39.96,37.60249999999996,3.550355615998529
12.38,0.0,95.04,100.0,54000,15,5,9,1,1,2,32.98,36.65,37.899999999999956,3.4933365140009323
16.2,0.0,93.89,100.0,54900,15,5,9,1,1,2,37.84,40.39,38.85499999999996,4.710912862710566
14.87,0.0,94.36,100.0,55800,15,5,9,1,1,2,44.21,40.39,39.34999999999995,5.01986055583735
13.32,0.0,94.53,100.0,56700,15,5,9,1,1,2,42.37,32.98,40.752499999999955,3.040267257997418
9.11,0.0,96.41,100.0,57600,16,5,9,1,1,2,38.59,37.84,39.56249999999996,4.914260710766671
12.96,0.0,95.06,100.0,58500,16,5,9,1,1,2,33.08,44.21,38.42749999999995,3.903386350344024
13.36,0.0,95.02,100.0,59400,16,5,9,1,1,2,39.67,42.37,38.01499999999996,3.4029839846893486
13.46,0.25,94.7,100.0,60300,16,5,9,1,1,2,40.72,38.59,38.284999999999954,3.5051248194682163
0.04,16.45,100.0,33.4,61200,17,5,9,1,1,2,39.67,33.08,31.472499999999958,17.10216433671641
0.0,17.5,100.0,21.33,62100,17,5,9,1,1,1,5.83,39.67,22.50999999999996,20.441854123343557
0.0,17.53,100.0,19.36,63000,17,5,9,1,1,1,3.82,40.72,13.194999999999958,17.680777697829395
0.0,17.39,100.0,19.68,63900,17,5,9,1,1,1,3.46,39.67,4.149999999999958,1.1318127053822027
0.0,11.34,100.0,29.41,64800,18,5,9,1,1,1,3.49,5.83,3.5649999999999573,0.17058722128223636
0.0,5.65,100.0,51.78,65700,18,5,9,1,1,1,3.49,3.82,3.4649999999999572,0.03316624888092241
0.0,8.86,100.0,36.01,66600,18,5,9,1,1,1,3.42,3.46,3.4549999999999574,0.04041451964539815
0.0,17.21,100.0,20.47,67500,18,5,9,1,1,1,3.42,3.49,3.4824999999999573,0.08500000038132301
0.0,17.35,100.0,20.69,68400,19,5,9,0,1,1,3.6,3.49,3.5274999999999572,0.12737739228296563
0.0,17.39,100.0,20.49,69300,19,5,9,0,1,1,3.67,3.42,3.5824999999999574,0.1120639701158307
0.0,17.32,100.0,20.35,70200,19,5,9,0,1,1,3.64,3.42,3.6274999999999578,0.03403429737934025
0.0,17.39,100.0,20.49,71100,19,5,9,0,1,1,3.6,3.6,3.637499999999957,0.028722814360162836
0.0,11.77,100.0,25.16,72000,20,5,9,0,1,1,3.64,3.67,3.4849999999999572,0.28396009120677085
0.0,11.38,100.0,25.41,72900,20,5,9,0,1,1,3.06,3.64,3.3224999999999576,0.345096604926143
0.0,11.3,100.0,25.02,73800,20,5,9,0,1,1,2.99,3.6,3.1524999999999577,0.3299873735942222
0.0,11.38,100.0,24.85,74700,20,5,9,0,1,1,2.92,3.64,2.9724999999999575,0.06701989802796407
0.0,11.3,100.0,25.26,75600,21,5,9,0,1,1,2.92,3.06,2.9449999999999577,0.033166248883799064
0.0,16.52,100.0,20.9,76500,21,5,9,0,1,1,2.95,2.99,3.0799999999999574,0.30033314846179193
0.0,15.95,100.0,21.38,77400,21,5,9,0,1,1,3.53,2.92,3.2224999999999575,0.3326033674888466
0.0,11.34,100.0,24.94,78300,21,5,9,0,1,1,3.49,2.92,3.2224999999999575,0.3326033674888466
0.0,10.76,100.0,25.86,79200,22,5,9,0,1,1,2.92,2.95,3.2049999999999574,0.3529400327698657
5.44,0.07,45.38,99.97,80100,22,5,9,0,1,1,2.88,3.53,3.014999999999957,0.32295510533973076
5.76,0.0,44.22,100.0,81000,22,5,9,0,1,1,2.77,3.49,2.8524999999999574,0.06396613738316911
5.69,0.0,43.77,100.0,81900,22,5,9,0,1,1,2.84,2.92,2.8149999999999573,0.05446711605855559
5.58,0.0,45.86,100.0,82800,23,5,9,0,1,1,2.77,2.88,2.8149999999999573,0.05446711605855559
6.59,0.0,43.68,100.0,83700,23,5,9,0,1,0,2.88,2.77,2.9224999999999572,0.19050371841960692
4.64,0.0,49.73,100.0,84600,23,5,9,0,1,0,3.2,2.84,2.8774999999999578,0.23300572252996984
4.75,0.0,48.86,100.0,85500,23,5,9,0,1,0,2.66,2.77,2.8499999999999575,0.2553429068234649
4.79,0.0,48.55,100.0,0,0,5,9,0,1,0,2.66,2.88,2.7949999999999577,0.2700000001205127
4.93,0.0,47.48,100.0,900,0,6,9,0,1,0,2.66,3.2,2.66,0.0
4.93,0.0,49.52,100.0,1800,0,6,9,0,1,0,2.66,2.66,2.697499999999957,0.0750000004340838
5.11,0.0,47.26,100.0,2700,0,6,9,0,1,0,2.81,2.66,2.7174999999999576,0.0722841619243472
5.08,0.0,46.93,100.0,3600,1,6,9,0,1,0,2.74,2.66,2.7274999999999574,0.06396613738352697
5.0,0.0,47.51,100.0,4500,1,6,9,0,1,0,2.7,2.66,2.737499999999957,0.05188127534828527
5.08,0.0,46.93,100.0,5400,1,6,9,0,1,0,2.7,2.81,2.7099999999999578,0.020000001627700163
5.08,0.0,47.47,100.0,6300,1,6,9,0,1,0,2.7,2.74,2.7099999999999578,0.020000001627700163
5.15,0.0,47.37,100.0,7200,2,6,9,0,1,0,2.74,2.7,2.7274999999999574,0.03403429738418176
5.51,0.0,44.53,100.0,8100,2,6,9,0,1,0,2.77,2.7,2.7374999999999576,0.02872281436589947
5.72,0.0,46.33,100.0,9000,2,6,9,0,1,0,2.74,2.7,2.8099999999999574,0.12083046000521287
6.23,0.0,46.92,100.0,9900,2,6,9,0,1,0,2.99,2.74,2.9524999999999575,0.2631064424620177
5.26,0.0,45.67,100.0,10800,3,6,9,0,1,0,3.31,2.77,2.934999999999958,0.28101008297157615
6.44,0.0,46.15,100.0,11700,3,6,9,0,1,0,2.7,2.74,3.0874999999999577,0.3044530616230295
6.12,0.0,46.34,100.0,12600,3,6,9,0,1,0,3.35,2.99,3.1399999999999575,0.3001110906508071
5.4,0.0,45.25,100.0,13500,3,6,9,0,1,0,3.2,3.31,2.9974999999999574,0.3266369035055121
5.18,0.0,46.76,100.0,14400,4,6,9,0,1,0,2.74,2.7,3.007499999999957,0.3148941622169776
5.29,0.0,45.99,100.0,15300,4,6,9,0,1,0,2.74,3.35,2.8549999999999573,0.23000000014142324
5.26,0.0,46.6,100.0,16200,4,6,9,0,1,0,2.74,3.2,2.747499999999958,0.015000002169797988
5.04,0.0,47.76,100.0,17100,4,6,9,0,1,0,2.77,2.74,2.747499999999958,0.015000002169797988
5.0,0.0,48.06,100.0,18000,5,6,9,0,1,0,2.74,2.74,2.747499999999958,0.015000002169797988
5.04,0.0,47.22,100.0,18900,5,6,9,0,1,0,2.74,2.74,2.7374999999999576,0.028722814365893953
5.15,0.0,46.97,100.0,19800,5,6,9,0,1,0,2.7,2.77,2.7299999999999573,0.02000000162750879
5.29,0.0,44.92,100.0,20700,5,6,9,0,1,0,2.74,2.74,2.7099999999999573,0.038297085160287986
5.36,0.0,44.99,100.0,21600,6,6,9,0,1,0,2.66,2.74,2.6999999999999575,0.032659864233918916
5.33,0.0,44.65,100.0,22500,6,6,9,0,1,0,2.7,2.7,2.6899999999999578,0.03829708516038373
5.26,0.0,46.6,100.0,23400,6,6,9,0,1,0,2.66,2.74,2.6974999999999576,0.05188127534842344
6.08,0.0,46.23,100.0,24300,6,6,9,0,1,0,2.77,2.66,2.8249999999999575,0.23444971045350466
5.8,0.0,46.18,100.0,25200,7,6,9,0,1,0,3.17,2.7,2.9049999999999576,0.23216373546494348
5.04,0.0,46.68,100.0,26100,7,6,9,0,1,0,3.02,2.66,2.9049999999999576,0.23216373546494348
5.15,0.0,45.89,100.0,27000,7,6,9,0,1,0,2.66,2.77,2.8774999999999573,0.25850531922002357
5.0,0.0,46.55,100.0,27900,7,6,9,0,1,0,2.66,3.17,2.742499999999957,0.18553975332821715
4.86,0.0,48.56,100.0,28800,8,6,9,1,1,0,2.63,3.02,2.6624999999999575,0.028722814366368588
4.68,0.0,48.42,100.0,29700,8,6,9,1,1,0,2.7,2.66,2.6449999999999574,0.046547467512185074
4.75,0.0,48.44,100.0,30600,8,6,9,1,1,0,2.59,2.66,2.6374999999999575,0.04573474315879184
2.74,3.46,77.41,69.56,31500,8,6,9,1,1,0,2.63,2.63,2.8174999999999573,0.35789896162427615
0.0,15.23,100.0,20.56,32400,9,6,9,1,1,0,3.35,2.7,2.9424999999999577,0.38913365321573373
0.0,11.56,100.0,24.17,33300,9,6,9,1,1,0,3.2,2.59,3.014999999999957,0.32295510533973054
0.0,11.52,100.0,24.57,34200,9,6,9,1,1,0,2.88,2.63,3.0874999999999573,0.22559181441629633
0.0,11.7,100.0,23.35,35100,9,6,9,1,1,0,2.92,3.35,2.9524999999999575,0.17114808421856706
0.0,11.66,100.0,23.66,36000,10,6,9,1,1,0,2.81,3.2,2.862499999999957,0.0478713560672603
0.0,11.59,100.0,23.8,36900,10,6,9,1,1,0,2.84,2.88,2.8524999999999574,0.0471699063498687
0.0,11.59,100.0,23.8,37800,10,6,9,1,1,0,2.84,2.92,2.8324999999999574,0.015000002168754406
0.0,11.56,100.0,24.17,38700,10,6,9,1,1,0,2.84,2.81,2.849999999999957,0.020000001626407454
0.0,11.59,100.0,24.43,39600,11,6,9,1,1,0,2.88,2.84,2.8699999999999575,0.03829708515952266
0.0,11.74,100.0,23.51,40500,11,6,9,1,1,0,2.92,2.84,2.8699999999999575,0.03829708515952266
0.0,11.7,100.0,23.35,41400,11,6,9,1,1,0,2.84,2.84,2.862499999999957,0.047871356067260507
0.0,10.4,100.0,25.74,42300,11,6,9,1,1,0,2.81,2.88,2.8349999999999573,0.06350853012308712
0.0,8.5,100.0,35.23,43200,12,6,9,1,1,0,2.77,2.92,2.904999999999957,0.19874606930713468
0.0,12.56,100.0,23.67,44100,12,6,9,1,1,0,3.2,2.84,2.9599999999999578,0.2051016009973668
0.0,11.38,100.0,24.21,45000,12,6,9,1,1,0,3.06,2.81,2.9674999999999576,0.19822125701266333
0.0,11.34,100.0,25.18,45900,12,6,9,1,1,0,2.84,2.77,3.0124999999999575,0.15392097560652346
0.0,11.56,100.0,23.86,46800,13,6,9,1,1,0,2.95,3.2,2.9224999999999572,0.10531698216193165
0.0,11.59,100.0,23.56,47700,13,6,9,1,1,0,2.84,3.06,2.8599999999999572,0.061644140557336406
0.0,11.63,100.0,23.72,48600,13,6,9,1,1,0,2.81,2.84,2.8599999999999572,0.061644140557336406
0.0,11.7,100.0,23.35,49500,13,6,9,1,1,0,2.84,2.95,2.8249999999999575,0.017320509953963503
0.0,11.7,100.0,23.35,50400,14,6,9,1,1,0,2.81,2.84,2.8174999999999573,0.01500000216893559
0.0,11.74,100.0,24.14,51300,14,6,9,1,1,0,2.81,2.81,2.844999999999957,0.05196152485308806
0.0,12.28,100.0,22.83,52200,14,6,9,1,1,0,2.92,2.84,2.8549999999999573,0.05446711605841747
0.0,17.78,100.0,19.26,53100,14,6,9,1,1,0,2.88,2.81,3.0249999999999573,0.3133156024389137
0.0,12.92,100.0,22.04,54000,15,6,9,1,1,0,3.49,2.81,3.052499999999957,0.2922755550246766
0.0,11.56,100.0,23.86,54900,15,6,9,1,1,0,2.92,2.92,3.032499999999957,0.3067436498636226
0.0,14.22,100.0,21.5,55800,15,6,9,1,1,0,2.84,2.88,3.094999999999957,0.29034462293103924
0.0,16.2,100.0,20.42,56700,15,6,9,1,1,0,3.13,3.49,3.0674999999999573,0.24157469527727984
0.0,11.59,100.0,24.12,57600,16,6,9,1,1,0,3.38,2.92,3.0574999999999575,0.25038304002397527
0.0,11.59,100.0,23.8,58500,16,6,9,1,1,0,2.88,2.84,3.0574999999999575,0.25038304002397527
0.0,11.52,100.0,24.25,59400,16,6,9,1,1,0,2.84,3.13,2.9949999999999575,0.2573583754190583
0.0,11.56,100.0,23.86,60300,16,6,9,1,1,0,2.88,3.38,2.8599999999999572,0.023094012176014946
0.0,11.63,100.0,23.72,61200,17,6,9,1,1,0,2.84,2.88,2.849999999999957,0.02000000162640529
0.0,11.52,100.0,23.7,62100,17,6,9,1,1,0,2.84,2.84,2.842499999999957,0.028722814365220662
0.0,11.41,100.0,24.47,63000,17,6,9,1,1,0,2.81,2.88,2.842499999999957,0.028722814365220662
0.0,11.38,100.0,25.09,63900,17,6,9,1,1,0,2.88,2.84,2.8699999999999575,0.06055300761907402
0.0,7.63,100.0,34.56,64800,18,6,9,1,1,0,2.95,2.84,2.862499999999957,0.06701989802825992
0.0,4.14,100.0,55.61,65700,18,6,9,1,1,0,2.81,2.81,2.8524999999999574,0.07932002730535322
0.0,6.26,100.0,41.31,66600,18,6,9,1,1,0,2.77,2.88,2.8424999999999576,0.07719024160081552
0.0,11.52,100.0,24.25,67500,18,6,9,1,1,0,2.84,2.95,2.824999999999957,0.04654746751147602
0.0,11.59,100.0,23.8,68400,19,6,9,0,1,0,2.88,2.81,2.832499999999957,0.04573474315801067
0.0,12.89,100.0,23.1,69300,19,6,9,0,1,0,2.84,2.77,2.904999999999957,0.10503967535350495
0.0,17.78,100.0,19.63,70200,19,6,9,0,1,0,3.06,2.84,3.0849999999999573,0.330807093935884
0.0,15.37,100.0,20.87,71100,19,6,9,0,1,0,3.56,2.88,3.1849999999999574,0.3078419508962382
0.0,15.16,100.0,21.15,72000,20,6,9,0,1,0,3.28,2.84,3.2949999999999573,0.2048576743291844
0.0,17.14,100.0,19.95,72900,20,6,9,0,1,0,3.28,3.06,3.4024999999999572,0.14430869712133337
0.0,11.52,100.0,24.81,73800,20,6,9,0,1,0,3.49,3.56,3.2499999999999574,0.22315913618965216
0.0,11.56,100.0,24.49,74700,20,6,9,0,1,0,2.95,3.28,3.1599999999999575,0.2738612788711544
0.0,11.52,100.0,25.12,75600,21,6,9,0,1,0,2.92,3.28,3.0874999999999577,0.26986107549065014
0.0,11.45,100.0,24.71,76500,21,6,9,0,1,0,2.99,3.49,2.9449999999999577,0.03316624888379363
0.0,11.48,100.0,24.65,77400,21,6,9,0,1,0,2.92,2.95,2.9374999999999574,0.03500000092892064
0.0,11.38,100.0,25.09,78300,21,6,9,0,1,0,2.92,2.92,2.944999999999957,0.03316624888379369
0.04,10.69,99.99,26.94,79200,22,6,9,0,1,0,2.95,2.99,2.944999999999957,0.03316624888379369
5.4,0.11,45.25,99.92,80100,22,6,9,0,1,0,2.99,2.92,2.8999999999999573,0.11045361046628535
5.62,0.0,45.61,100.0,81000,22,6,9,0,1,0,2.74,2.92,2.8899999999999575,0.10984838065127846
5.58,0.0,44.46,100.0,81900,22,6,9,0,1,0,2.88,2.95,2.8449999999999576,0.11387127263592144
5.44,0.0,44.98,100.0,82800,23,6,9,0,1,0,2.77,2.99,2.7824999999999576,0.06652067396742241
5.11,0.0,47.26,100.0,83700,23,6,9,0,1,0,2.74,2.74,2.7824999999999576,0.06652067396742241
4.97,0.0,47.19,100.0,84600,23,6,9,0,1,0,2.74,2.88,2.7274999999999574,0.0471699063503405
4.93,0.0,48.03,100.0,85500,23,6,9,0,1,0,2.66,2.77,2.7099999999999573,0.03829708516026848
4.97,0.0,48.28,100.0,0,0,6,9,0,1,0,2.7,2.74,2.7099999999999573,0.03829708516026848
5.08,0.0,46.93,100.0,900,0,0,9,0,0,0,2.74,2.74,2.6999999999999575,0.03265986423389496
5.18,0.0,47.16,100.0,1800,0,0,9,0,0,0,2.7,2.66,2.7274999999999574,0.034034297384156614
5.26,0.0,46.2,100.0,2700,0,0,9,0,0,0,2.77,2.7,2.7374999999999576,0.02872281436587091
5.44,0.0,44.98,100.0,3600,1,0,9,0,0,0,2.74,2.74,2.7374999999999576,0.02872281436587091
6.48,0.0,45.92,100.0,4500,1,0,9,0,0,0,2.74,2.7,2.8999999999999577,0.30033314846190035
5.62,0.0,45.1,100.0,5400,1,0,9,0,0,0,3.35,2.77,2.917499999999958,0.292161485138553
6.23,0.0,46.59,100.0,6300,1,0,9,0,0,0,2.84,2.74,3.0524999999999576,0.3071780158121938
6.08,0.0,45.42,100.0,7200,2,0,9,0,0,0,3.28,2.74,3.1424999999999574,0.22750457885124883
5.4,0.0,45.64,100.0,8100,2,0,9,0,0,0,3.1,3.35,2.997499999999957,0.23584952843922072
5.62,0.0,44.21,100.0,9000,2,0,9,0,0,0,2.77,2.84,2.979999999999957,0.25337718931468367
5.47,0.0,45.18,100.0,9900,2,0,9,0,0,0,2.77,3.28,2.8524999999999574,0.16500000019713582
5.44,0.0,44.98,100.0,10800,3,0,9,0,0,0,2.77,3.1,2.7624999999999575,0.01500000216956998
5.62,0.0,44.21,100.0,11700,3,0,9,0,0,0,2.74,2.77,2.7624999999999575,0.01500000216956998
5.62,0.0,45.1,100.0,12600,3,0,9,0,0,0,2.77,2.77,2.7799999999999576,0.04242640763817752
5.51,0.0,44.92,100.0,13500,3,0,9,0,0,0,2.84,2.77,2.779999999999957,0.04242640763817752
5.58,0.0,44.08,100.0,14400,4,0,9,0,0,0,2.77,2.74,2.779999999999957,0.04242640763817752
5.44,0.0,44.98,100.0,15300,4,0,9,0,0,0,2.74,2.77,2.7724999999999573,0.04716990635016675
5.54,0.0,45.24,100.0,16200,4,0,9,0,0,0,2.74,2.84,2.7649999999999575,0.03316624888476559
5.4,0.0,45.25,100.0,17100,4,0,9,0,0,0,2.81,2.77,2.7574999999999577,0.03500000092984153
5.62,0.0,49.48,100.0,18000,5,0,9,0,0,0,2.74,2.74,2.872499999999958,0.2208128922829937
5.47,0.0,47.96,100.0,18900,5,0,9,0,0,0,3.2,2.74,2.934999999999958,0.20566963817011313
5.29,0.0,46.39,100.0,19800,5,0,9,0,0,0,2.99,2.81,2.9249999999999576,0.21455380070826563
5.44,0.0,44.46,100.0,20700,5,0,9,0,0,0,2.77,2.74,2.9149999999999574,0.22664215568093032
5.26,0.0,44.72,100.0,21600,6,0,9,0,0,0,2.7,3.2,2.7724999999999578,0.15585784141887118
5.11,0.0,46.17,100.0,22500,6,0,9,0,0,0,2.63,2.99,2.6899999999999578,0.06055300761960089
5.18,0.0,46.22,100.0,23400,6,0,9,0,0,0,2.66,2.77,2.6724999999999572,0.034034297384438104
6.59,0.0,42.9,100.0,24300,6,0,9,0,0,0,2.7,2.7,2.7799999999999576,0.23508863590515655
6.3,0.0,43.69,100.0,25200,7,0,9,0,0,0,3.13,2.63,2.8874999999999575,0.24185050492341104
5.08,0.0,46.39,100.0,26100,7,0,9,0,0,0,3.06,2.66,2.8874999999999575,0.24185050492341104
5.11,0.0,49.61,100.0,27000,7,0,9,0,0,0,2.66,2.7,2.9424999999999573,0.20758532397953683
4.82,0.0,53.6,100.0,27900,7,0,9,0,0,0,2.92,3.13,2.924999999999957,0.18859126896994868
4.82,0.0,54.46,100.0,28800,8,0,9,1,0,0,3.06,3.06,2.9424999999999577,0.20758532397953683
27.43,0.0,68.49,100.0,29700,8,0,9,1,0,0,3.13,2.66,8.722499999999958,11.37200180267586
56.09,0.0,74.75,100.0,30600,8,0,9,1,0,0,25.78,2.92,23.769999999999957,28.32307304419357
40.64,0.0,74.77,100.0,31500,8,0,9,1,0,0,63.11,3.06,34.44499999999996,25.854869947459683
31.25,0.0,87.45,100.0,32400,9,0,9,1,0,0,45.76,3.13,47.74749999999996,16.29272511480863
30.67,0.0,87.88,100.0,33300,9,0,9,1,0,1,56.34,25.78,55.42249999999996,7.174530762824367
28.22,0.0,87.49,100.0,34200,9,0,9,1,0,1,56.48,63.11,52.38999999999995,5.108019838128493
25.06,0.0,88.38,100.0,35100,9,0,9,1,0,1,50.98,45.76,52.784999999999954,4.442112860645718
17.28,0.0,92.57,100.0,36000,10,0,9,1,0,1,47.34,56.34,49.274999999999956,5.978124008977674
18.86,0.0,91.59,100.0,36900,10,0,9,1,0,2,42.3,56.48,45.909999999999954,4.046974178327531
32.58,0.0,86.11,100.0,37800,10,0,9,1,0,2,43.02,50.98,46.96249999999996,5.919360185024172
34.7,0.0,85.27,100.0,38700,10,0,9,1,0,2,55.19,47.34,49.28499999999996,7.67807484551837
37.51,0.0,85.91,100.0,39600,11,0,9,1,0,2,56.63,42.3,54.44999999999996,8.333966642604636
30.17,0.0,85.52,100.0,40500,11,0,9,1,0,2,62.96,43.02,56.14249999999996,5.415332399774389
39.2,0.0,82.34,100.0,41400,11,0,9,1,0,2,49.79,55.19,56.564999999999955,5.382072091680498
31.79,0.0,83.46,100.0,42300,11,0,9,1,0,2,56.88,56.63,54.44999999999996,6.818577564275911
35.21,0.0,79.27,100.0,43200,12,0,9,1,0,2,48.17,62.96,50.15749999999996,4.773268446956966
0.32,10.55,99.87,50.85,44100,12,0,9,1,0,1,45.79,49.79,39.267499999999956,22.53496597882319
0.0,11.16,100.0,32.91,45000,12,0,9,1,0,1,6.23,56.88,26.019999999999957,24.240849820087913
0.0,10.94,100.0,51.37,45900,12,0,9,1,0,1,3.89,48.17,15.614999999999958,20.15158141023659
0.0,16.78,100.0,29.91,46800,13,0,9,1,0,1,6.55,45.79,5.482499999999957,1.1949721056980056
29.63,1.4,86.46,99.96,47700,13,0,9,1,0,2,5.26,6.23,16.669999999999956,22.89910478599675
46.04,0.0,85.15,100.0,48600,13,0,9,1,0,2,50.98,3.89,34.38999999999996,34.29963556657787
58.79,0.0,89.12,100.0,49500,13,0,9,1,0,2,74.77,6.55,61.62499999999996,46.0599554928144
58.86,0.0,88.87,100.0,50400,14,0,9,1,0,2,115.49,5.26,88.83999999999996,31.52060384362428
48.78,0.0,89.19,100.0,51300,14,0,9,1,0,2,114.12,50.98,100.15249999999997,19.061193343195953
51.41,0.0,90.83,100.0,52200,14,0,9,1,0,2,96.23,74.77,109.36999999999996,8.90373329939157
52.34,0.0,88.18,100.0,53100,14,0,9,1,0,2,111.64,115.49,104.95999999999997,9.22483965533797
59.0,0.0,89.9,100.0,54000,15,0,9,1,0,2,97.85,114.12,106.71499999999995,11.844263027588303
47.27,0.0,87.61,100.0,54900,15,0,9,1,0,2,121.14,96.23,104.13249999999996,15.465137945285074
50.72,0.0,90.59,100.0,55800,15,0,9,1,0,2,85.9,111.64,103.34749999999997,15.030625125612591
55.84,0.0,88.8,100.0,56700,15,0,9,1,0,2,108.5,97.85,105.83999999999996,14.636593410582108
51.62,0.0,89.77,100.0,57600,16,0,9,1,0,2,107.82,121.14,101.85249999999996,10.730353753101392
56.09,0.0,89.17,100.0,58500,16,0,9,1,0,2,105.19,85.9,108.00749999999995,2.200657098844509
55.58,0.0,87.47,100.0,59400,16,0,9,1,0,2,110.52,108.5,105.95749999999995,4.354372323695142
60.95,0.0,89.54,100.0,60300,16,0,9,1,0,2,100.3,107.82,109.63749999999996,9.560726523998795
50.0,0.0,85.55,100.0,61200,17,0,9,1,0,2,122.54,105.19,103.99499999999996,16.90203439431764
46.44,0.0,81.39,100.0,62100,17,0,9,1,0,1,82.62,110.52,92.62749999999997,24.59195989885112
32.18,0.0,85.63,100.0,63000,17,0,9,1,0,1,65.05,100.3,80.88999999999996,30.260384443471747
5.22,0.83,98.9,99.97,63900,17,0,9,1,0,1,53.35,122.54,58.984999999999964,20.052222653196903
5.04,1.26,98.35,99.89,64800,18,0,9,1,0,1,34.92,82.62,45.16999999999996,17.169599102290917
21.89,0.0,85.18,100.0,65700,18,0,9,1,0,1,27.36,65.05,37.80749999999996,11.014086056805882
29.77,0.0,81.89,100.0,66600,18,0,9,1,0,1,35.6,53.35,35.08999999999996,6.182070850456201
32.94,0.0,84.75,100.0,67500,18,0,9,1,0,1,42.48,34.92,39.50999999999996,10.693917274166887
30.96,0.0,85.5,100.0,68400,19,0,9,0,0,1,52.6,27.36,45.43249999999996,7.923060751169481
32.22,0.0,85.97,100.0,69300,19,0,9,0,0,1,51.05,35.6,50.087499999999956,5.2342040146253614
30.56,0.0,85.85,100.0,70200,19,0,9,0,0,1,54.22,42.48,52.25749999999996,1.4867498108466763
32.18,0.0,86.02,100.0,71100,19,0,9,0,0,1,51.16,52.6,52.67999999999996,1.8194321458591898
35.96,0.0,84.04,100.0,72000,20,0,9,0,0,1,54.29,51.05,53.85749999999996,1.9334317503820153
25.6,0.0,86.5,100.0,72900,20,0,9,0,0,1,55.76,54.22,51.337499999999956,5.167567932150127
27.76,0.0,86.7,100.0,73800,20,0,9,0,0,1,44.14,51.16,50.62499999999996,5.391811693057042
35.68,0.04,83.35,100.0,74700,20,0,9,0,0,1,48.31,54.29,50.50749999999996,5.289469885226687
0.29,11.02,99.97,74.43,75600,21,0,9,0,0,1,53.82,55.76,39.63749999999996,18.664233844443178
0.0,15.52,100.0,34.79,76500,21,0,9,0,0,1,12.28,44.14,30.04249999999996,24.523575561760886
0.0,16.99,100.0,23.3,77400,21,0,9,0,0,1,5.76,48.31,18.98249999999996,23.493205223356263
0.0,16.96,100.0,22.52,78300,21,0,9,0,0,1,4.07,53.82,6.507499999999961,3.93772671305914
0.0,16.02,100.0,23.6,79200,22,0,9,0,0,1,3.92,12.28,4.409999999999961,0.9034378783700615
7.38,0.11,44.53,99.96,80100,22,0,9,0,0,1,3.89,5.76,3.887499999999961,0.16500000022434402
7.24,0.0,44.92,100.0,81000,22,0,9,0,0,1,3.67,4.07,3.779999999999961,0.1453730835038427
6.88,0.0,46.36,100.0,81900,22,0,9,0,0,1,3.64,3.92,3.699999999999961,0.1298717318772049
7.27,0.0,44.38,100.0,82800,23,0,9,0,0,1,3.6,3.89,3.627499999999961,0.03403429751712096
7.52,0.0,48.85,100.0,83700,23,0,9,0,0,0,3.6,3.67,3.762499999999961,0.2989286426681509
7.34,0.0,53.19,100.0,84600,23,0,9,0,0,0,4.21,3.64,4.004999999999961,0.4953449976941802
7.27,0.0,43.28,100.0,85500,23,0,9,0,0,0,4.61,3.6,3.977499999999961,0.5273439738355409
7.13,0.0,44.37,100.0,0,0,0,9,0,0,0,3.49,3.6,3.959999999999961,0.5449158957190863
7.34,0.0,43.64,100.0,900,0,1,9,0,0,0,3.53,4.21,3.797499999999961,0.542425110106523
7.2,0.0,44.02,100.0,1800,0,1,9,0,0,0,3.56,4.61,3.527499999999961,0.028722814524243197
6.19,0.0,47.15,100.0,2700,0,1,9,0,0,0,3.53,3.49,3.482499999999961,0.11586630258282257
5.44,0.0,47.67,100.0,3600,1,1,9,0,0,0,3.31,3.53,3.3374999999999613,0.2813509079559056
5.47,0.0,47.47,100.0,4500,1,1,9,0,0,0,2.95,3.56,3.184999999999961,0.2858321186891835
5.44,0.0,47.67,100.0,5400,1,1,9,0,0,0,2.95,3.53,3.039999999999961,0.1800000002067018
5.26,0.0,48.92,100.0,6300,1,1,9,0,0,0,2.95,3.31,2.95,0.0
5.26,0.0,49.42,100.0,7200,2,1,9,0,0,0,2.95,2.95,2.9599999999999613,0.020000001861213628
5.44,0.0,47.67,100.0,8100,2,1,9,0,0,0,2.99,2.95,2.959999999999961,0.020000001861213628
5.4,0.0,47.94,100.0,9000,2,1,9,0,0,0,2.95,2.95,2.9599999999999613,0.020000001861213628
5.54,0.0,47.0,100.0,9900,2,1,9,0,0,0,2.95,2.95,2.959999999999961,0.020000001861213628
5.58,0.0,46.74,100.0,10800,3,1,9,0,0,0,2.95,2.99,2.95,0.0
5.47,0.0,47.47,100.0,11700,3,1,9,0,0,0,2.95,2.95,2.95,0.0
5.44,0.0,48.17,100.0,12600,3,1,9,0,0,0,2.95,2.95,2.959999999999961,0.020000001861213628
5.69,0.0,46.52,100.0,13500,3,1,9,0,0,0,2.99,2.95,2.9699999999999616,0.02309401237934625
